crash_id,crash_fatal_fl,crash_date_x,crash_time_x,case_id,rpt_street_pfx,rpt_street_name,rpt_street_sfx,crash_speed_limit,road_constr_zone_fl,latitude,longitude,street_name,street_name_2,crash_sev_id,sus_serious_injry_cnt,nonincap_injry_cnt,poss_injry_cnt,non_injry_cnt,unkn_injry_cnt,tot_injry_cnt,death_cnt,units_involved,atd_mode_category_metadata,motor_vehicle_fl,point,apd_confirmed_fatality,apd_confirmed_death_count,motor_vehicle_death_count,motor_vehicle_serious_injury_count,bicycle_death_count,bicycle_serious_injury_count,:@computed_region_8spj_utxs,:@computed_region_jcrc_4uuy,pedestrian_death_count,pedestrian_serious_injury_count,:@computed_region_q9nd_rr82,:@computed_region_e9j2_6w3z,motorcycle_death_count,:@computed_region_m2th_e4b7,motorcycle_serious_injury_count,other_death_count,:@computed_region_rxpj_nzrk,other_serious_injury_count,onsys_fl,private_dr_fl,rpt_block_num,street_nbr,contrib_factr_p1_id,contrib_factr_p2_id,pedestrian_fl,bicycle_fl,other_fl,rpt_latitude,rpt_longitude,motorcycle_fl,person_id,prsn_injry_sev_id,prsn_age,prsn_gndr_id,prsn_ethnicity_id,crash_date_y,crash_time_y,mode_desc,mode_id,timestamp,Month,Year,Year-Month,hour,dayofweek
12207947,N,2011-07-21T02:01:00.000,2:01:00,112020136,,RIVER,ST,30,N,30.25745754,-97.73774772,RIVER ST,IH0035,1,4,0,0,0,0,4,0,Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2178194, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 4, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 4}]",Y,"{'type': 'Point', 'coordinates': [-97.73774772, 30.25745754]}",N,0,0,4,0,0,9,52,0,0,10,60,0,502,0,0,24,0,N,N,800,,,,,,,,,,P599875,Serious Injury,14,Male,Hispanic,2011-07-21T02:01:00.000,2:01:00,Passenger car,1,7/21/2011 2:01,7,2011,2011-07,2,3
12214226,N,2011-06-20T10:00:00.000,10:00:00,111710572,S,IH35 SB SVRD,,50,N,30.16744269,-97.7858369,IH0035,E SLAUGHTER LN,1,7,0,0,3,0,7,0,Large passenger vehicle & Other/Unknown & Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2178973, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 7, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 7}, {""mode_id"": 9, ""mode_desc"": ""Other/Unknown"", ""unit_id"": 2178963, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2178962, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 3, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.7858369, 30.16744269]}",N,0,0,7,0,0,2,25,0,0,4,,0,373,0,0,23,0,Y,N,9100,,,,,,Y,,,,P600199,Serious Injury,1,Male,Hispanic,2011-06-20T10:00:00.000,10:00:00,Large passenger vehicle,2,6/20/2011 10:00,6,2011,2011-06,10,0
12214226,N,2011-06-20T10:00:00.000,10:00:00,111710572,S,IH35 SB SVRD,,50,N,30.16744269,-97.7858369,IH0035,E SLAUGHTER LN,1,7,0,0,3,0,7,0,Large passenger vehicle & Other/Unknown & Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2178973, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 7, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 7}, {""mode_id"": 9, ""mode_desc"": ""Other/Unknown"", ""unit_id"": 2178963, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2178962, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 3, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.7858369, 30.16744269]}",N,0,0,7,0,0,2,25,0,0,4,,0,373,0,0,23,0,Y,N,9100,,,,,,Y,,,,P600201,Serious Injury,6,Male,Hispanic,2011-06-20T10:00:00.000,10:00:00,Large passenger vehicle,2,6/20/2011 10:00,6,2011,2011-06,10,0
12214226,N,2011-06-20T10:00:00.000,10:00:00,111710572,S,IH35 SB SVRD,,50,N,30.16744269,-97.7858369,IH0035,E SLAUGHTER LN,1,7,0,0,3,0,7,0,Large passenger vehicle & Other/Unknown & Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2178973, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 7, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 7}, {""mode_id"": 9, ""mode_desc"": ""Other/Unknown"", ""unit_id"": 2178963, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2178962, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 3, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.7858369, 30.16744269]}",N,0,0,7,0,0,2,25,0,0,4,,0,373,0,0,23,0,Y,N,9100,,,,,,Y,,,,P600202,Serious Injury,1,Female,Hispanic,2011-06-20T10:00:00.000,10:00:00,Large passenger vehicle,2,6/20/2011 10:00,6,2011,2011-06,10,0
12372428,N,2011-11-07T14:48:00.000,14:48:00,11-3111034,,NOT REPORTED,,50,N,30.27298256,-97.63426646,FM0969,N/A,1,2,0,1,3,0,3,0,Passenger car & Large passenger vehicle & Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2189681, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2189679, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2189687, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.63426646, 30.27298256]}",N,0,0,2,0,0,1,46,0,0,8,,0,309,0,0,11,0,Y,N,8600,9104,,,,,,,,,P604331,Serious Injury,5,Male,Hispanic,2011-11-07T14:48:00.000,14:48:00,Passenger car,1,11/7/2011 14:48,11,2011,2011-11,14,0
12372428,N,2011-11-07T14:48:00.000,14:48:00,11-3111034,,NOT REPORTED,,50,N,30.27298256,-97.63426646,FM0969,N/A,1,2,0,1,3,0,3,0,Passenger car & Large passenger vehicle & Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2189681, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2189679, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2189687, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.63426646, 30.27298256]}",N,0,0,2,0,0,1,46,0,0,8,,0,309,0,0,11,0,Y,N,8600,9104,,,,,,,,,P604332,Serious Injury,5,Male,Hispanic,2011-11-07T14:48:00.000,14:48:00,Passenger car,1,11/7/2011 14:48,11,2011,2011-11,14,0
12425073,N,2011-11-26T12:46:00.000,12:46:00,113300709,W,KOENIG,LN,40,N,30.33085258,-97.73147835,RM2222,WOODROW AVE,1,1,0,0,4,0,1,0,Passenger car & Motor vehicle – other,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2192795, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 4, ""mode_desc"": ""Motor vehicle \u2013 other"", ""unit_id"": 2192796, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 2, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.73147835, 30.33085258]}",N,0,0,1,0,0,7,12,0,0,7,25,0,217,0,0,16,0,Y,N,1300,1391,,,,,,,,,P605541,Serious Injury,8,Female,White,2011-11-26T12:46:00.000,12:46:00,Passenger car,1,11/26/2011 12:46,11,2011,2011-11,12,5
13156683,Y,2013-01-01T17:15:00.000,17:15:00,130011875,,BERGER,ST,25,N,30.26974614,-97.68781899,BERGER ST,N/A,4,0,0,0,0,0,0,2,Motorcycle & Passenger car,"[{""mode_id"": 3, ""mode_desc"": ""Motorcycle"", ""unit_id"": 2203704, ""death_cnt"": 2, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2203701, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.68781899, 30.26974614]}",Y,2,0,0,0,0,3,4,0,0,3,34,2,309,0,0,62,0,N,N,1100,1114,,,,,,,,Y,P609740,Fatal Injury,13,Male,Black,2013-01-01T17:15:00.000,17:15:00,Motorcycle,3,1/1/2013 17:15,1,2013,2013-01,17,1
13172998,Y,2013-02-19T14:56:00.000,14:56:00,2013-501182,,RIATA VISTA,CIR,40,N,30.43054707,-97.73634537,RIATA VISTA CIR,N/A,4,3,0,0,0,0,3,1,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2205266, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.73634537, 30.43054707]}",Y,1,1,3,0,0,6,24,0,0,6,,0,540,0,0,36,0,N,N,12500,12559,,,,,,,,,P610327,Serious Injury,5,Male,Unkown,2013-02-19T14:56:00.000,14:56:00,Large passenger vehicle,2,2/19/2013 14:56,2,2013,2013-02,14,1
13172998,Y,2013-02-19T14:56:00.000,14:56:00,2013-501182,,RIATA VISTA,CIR,40,N,30.43054707,-97.73634537,RIATA VISTA CIR,N/A,4,3,0,0,0,0,3,1,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2205266, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.73634537, 30.43054707]}",Y,1,1,3,0,0,6,24,0,0,6,,0,540,0,0,36,0,N,N,12500,12559,,,,,,,,,P610329,Serious Injury,4,Female,Unkown,2013-02-19T14:56:00.000,14:56:00,Large passenger vehicle,2,2/19/2013 14:56,2,2013,2013-02,14,1
13172998,Y,2013-02-19T14:56:00.000,14:56:00,2013-501182,,RIATA VISTA,CIR,40,N,30.43054707,-97.73634537,RIATA VISTA CIR,N/A,4,3,0,0,0,0,3,1,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2205266, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.73634537, 30.43054707]}",Y,1,1,3,0,0,6,24,0,0,6,,0,540,0,0,36,0,N,N,12500,12559,,,,,,,,,P610330,Fatal Injury,4,Female,Unkown,2013-02-19T14:56:00.000,14:56:00,Large passenger vehicle,2,2/19/2013 14:56,2,2013,2013-02,14,1
13351275,N,2013-06-29T14:22:00.000,14:22:00,131801094,W,PARMER,LN,60,N,30.49258714,-97.7731853,FM0734,CASSANDRA DR,1,3,1,0,1,0,4,0,Large passenger vehicle & Passenger car,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2220292, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2220294, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 4}]",Y,"{'type': 'Point', 'coordinates': [-97.7731853, 30.49258714]}",N,0,0,3,0,0,6,49,0,0,6,,0,540,0,0,47,0,Y,N,,,,,,,,,,,P616290,Serious Injury,11,Male,Asian,2013-06-29T14:22:00.000,14:22:00,Passenger car,1,6/29/2013 14:22,6,2013,2013-06,14,5
13351275,N,2013-06-29T14:22:00.000,14:22:00,131801094,W,PARMER,LN,60,N,30.49258714,-97.7731853,FM0734,CASSANDRA DR,1,3,1,0,1,0,4,0,Large passenger vehicle & Passenger car,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2220292, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2220294, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 3, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 4}]",Y,"{'type': 'Point', 'coordinates': [-97.7731853, 30.49258714]}",N,0,0,3,0,0,6,49,0,0,6,,0,540,0,0,47,0,Y,N,,,,,,,,,,,P616291,Serious Injury,12,Male,Asian,2013-06-29T14:22:00.000,14:22:00,Passenger car,1,6/29/2013 14:22,6,2013,2013-06,14,5
13517289,N,2013-10-25T20:44:00.000,20:44:00,132981722,,NOT REPORTED,BLVD,50,N,30.21527725,-97.73512436,SH0071,IH0035,1,2,1,3,0,1,6,0,Large passenger vehicle & Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2234915, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 0}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2234917, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 3, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 6}]",Y,"{'type': 'Point', 'coordinates': [-97.73512436, 30.21527725]}",N,0,0,2,0,0,2,8,0,0,4,61,0,484,0,0,20,0,Y,N,2400,,,,,,,,,,P622208,Serious Injury,9,Female,Hispanic,2013-10-25T20:44:00.000,20:44:00,Large passenger vehicle,2,10/25/2013 20:44,10,2013,2013-10,20,4
13663675,N,2013-12-15T20:23:00.000,20:23:00,133491428,,NB SVRD,,65,N,30.34609147,-97.69574322,IH0035,N/A,1,4,1,0,0,0,5,0,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2245637, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 4, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 5}]",Y,"{'type': 'Point', 'coordinates': [-97.69574322, 30.34609147]}",N,0,0,4,0,0,4,47,0,0,9,54,0,63,0,0,78,0,Y,N,8309,,20,19,,,,,,,P626110,Serious Injury,14,Female,White,2013-12-15T20:23:00.000,20:23:00,Large passenger vehicle,2,12/15/2013 20:23,12,2013,2013-12,20,6
13892080,Y,2014-06-10T18:51:00.000,18:51:00,141611519,E,PARMER,LN,65,N,30.36851077,-97.61303749,FM0734,SH0130,4,1,1,0,0,0,2,2,Passenger car & Large passenger vehicle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2271564, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2271563, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.61303749, 30.36851077]}",Y,2,2,1,0,0,1,2,0,0,8,,0,217,0,0,5,0,Y,N,5775,,,,,,,,,,P636593,Fatal Injury,5,Male,Hispanic,2014-06-10T18:51:00.000,18:51:00,Passenger car,1,6/10/2014 18:51,6,2014,2014-06,18,1
13945810,Y,2014-07-27T07:13:00.000,7:13:00,142080587,N,NOT REPORTED,BLVD,-1,N,30.47950195,-97.80329426,US0183,SH0045,4,1,1,1,1,0,3,1,Passenger car & Large passenger vehicle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2277063, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 1, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2277067, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.80329426, 30.47950195]}",Y,1,1,1,0,0,6,16,0,0,6,,0,540,0,0,47,0,Y,N,,,,,,,,,,,P638891,Serious Injury,15,Female,Hispanic,2014-07-27T07:13:00.000,7:13:00,Passenger car,1,7/27/2014 7:13,7,2014,2014-07,7,6
13967867,Y,2014-08-10T21:25:00.000,21:25:00,142221586,S,IH 35 NB,,70,N,30.1534065,-97.79147724,IH0035,N/A,4,0,2,0,0,0,2,1,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2279131, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 2, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 2}]",Y,"{'type': 'Point', 'coordinates': [-97.79147724, 30.1534065]}",Y,1,1,0,0,0,5,37,0,0,1,,0,484,0,0,22,0,Y,N,10100,,,,,,,,,,P639738,Fatal Injury,0,Female,Unkown,2014-08-10T21:25:00.000,21:25:00,Large passenger vehicle,2,8/10/2014 21:25,8,2014,2014-08,21,6
13978770,N,2014-08-15T14:27:00.000,14:27:00,142271125,W,WILLIAM CANNON,DR,45,N,30.23260857,-97.86448368,W WILLIAM CANNON DR,N/A,1,2,1,0,0,0,3,0,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2279896, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.86448368, 30.23260857]}",N,0,0,2,0,0,8,38,0,0,2,73,0,531,0,0,53,0,N,N,6500,,,,,,,,,,P640042,Serious Injury,4,Female,Asian,2014-08-15T14:27:00.000,14:27:00,Large passenger vehicle,2,8/15/2014 14:27,8,2014,2014-08,14,4
13978770,N,2014-08-15T14:27:00.000,14:27:00,142271125,W,WILLIAM CANNON,DR,45,N,30.23260857,-97.86448368,W WILLIAM CANNON DR,N/A,1,2,1,0,0,0,3,0,Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2279896, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 2, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.86448368, 30.23260857]}",N,0,0,2,0,0,8,38,0,0,2,73,0,531,0,0,53,0,N,N,6500,,,,,,,,,,P640043,Serious Injury,4,Male,Asian,2014-08-15T14:27:00.000,14:27:00,Large passenger vehicle,2,8/15/2014 14:27,8,2014,2014-08,14,4
13987001,N,2014-08-22T22:12:00.000,22:12:00,142342061,,MANOR,RD,35,N,30.31526477,-97.66356248,MANOR RD,ED BLUESTEIN BLVD,1,1,1,2,0,1,4,0,Large passenger vehicle & Large passenger vehicle,"[{""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2280762, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 2, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 4}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2280777, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 1, ""tot_injry_cnt"": 0}]",Y,"{'type': 'Point', 'coordinates': [-97.66356248, 30.31526477]}",N,0,0,1,0,0,1,19,0,0,8,41,0,309,0,0,33,0,N,N,,,,,,,,,,,P640381,Serious Injury,14,Male,White,2014-08-22T22:12:00.000,22:12:00,Large passenger vehicle,2,8/22/2014 22:12,8,2014,2014-08,22,4
14009444,N,2014-09-07T15:25:00.000,15:25:00,142501027,N,CAMERON,RD,35,N,30.32137409,-97.69552052,US0290,CAMERON RD,1,2,2,0,1,0,4,0,Passenger car & Large passenger vehicle,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2282752, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 2, ""mode_desc"": ""Large passenger vehicle"", ""unit_id"": 2282741, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 2, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 1, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 3}]",Y,"{'type': 'Point', 'coordinates': [-97.69552052, 30.32137409]}",N,0,0,2,0,0,1,19,0,0,8,84,0,309,0,0,3,0,Y,N,6700,,,,,,,,,,P641288,Serious Injury,0,Male,Hispanic,2014-09-07T15:25:00.000,15:25:00,Large passenger vehicle,2,9/7/2014 15:25,9,2014,2014-09,15,6
14026162,Y,2014-09-14T00:05:00.000,0:05:00,142570014,,BASTROP HWY NB,HWY,55,N,30.22768016,-97.68269659,US0183,SH0071,4,1,1,0,0,0,2,1,Passenger car & Passenger car,"[{""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2284030, ""death_cnt"": 1, ""sus_serious_injry_cnt"": 1, ""nonincap_injry_cnt"": 0, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}, {""mode_id"": 1, ""mode_desc"": ""Passenger car"", ""unit_id"": 2284021, ""death_cnt"": 0, ""sus_serious_injry_cnt"": 0, ""nonincap_injry_cnt"": 1, ""poss_injry_cnt"": 0, ""non_injry_cnt"": 0, ""unkn_injry_cnt"": 0, ""tot_injry_cnt"": 1}]",Y,"{'type': 'Point', 'coordinates': [-97.68269659, 30.22768016]}",Y,1,1,1,0,0,3,8,0,0,3,,0,309,0,0,13,0,Y,N,900,,,,,,,,,,P641751,Serious Injury,7,Female,Hispanic,2014-09-14T00:05:00.000,0:05:00,Passenger car,1,9/14/2014 0:05,9,2014,2014-09,0,6
